	log2FoldChange	pvalue
MYCTH_2306214	-0.893321819	0.05970207
MYCTH_2306215	-0.617929225	0.185621498
MYCTH_2065104	0.665235272	0.101051197
MYCTH_2306216	-0.199560025	0.485722374
MYCTH_2306218	0.363507687	0.085364675
MYCTH_2139484	0.196256443	0.349795042
MYCTH_111987	-0.503561428	0.005340262
MYCTH_2064609	-0.320649156	0.35011648
MYCTH_116510	0.289038567	0.031749165
MYCTH_2306229	-0.587151204	8.30413E-05
MYCTH_t109	0	1
MYCTH_108304	-0.648122223	2.99656E-06
MYCTH_2306233	0.004803257	0.981914645
MYCTH_2306234	0.154808143	0.649584738
MYCTH_53288	-0.894330513	0.000215659
MYCTH_2306242	0.189518227	0.397752221
MYCTH_2306243	-0.550976244	0.491089601
MYCTH_2306244	-0.534437668	6.2399E-06
MYCTH_2306246	-1.013851576	0.000229527
MYCTH_2306248	0.974834532	9.08358E-06
MYCTH_2306252	-0.026540806	0.918412642
MYCTH_2306253	-0.316642471	0.335405655
MYCTH_2306254	-0.118696231	0.642542782
MYCTH_2306255	0.075398104	0.722052167
MYCTH_2306257	0.00427135	0.982850745
MYCTH_2306260	-0.11612905	0.442485412
MYCTH_52463	3.212075677	7.43117E-15
MYCTH_2306267	3.994054167	6.16656E-20
MYCTH_t127	-0.443052525	0.960254634
MYCTH_108294	0.351731868	0.072440542
MYCTH_95166	-0.181980255	0.691565543
MYCTH_27318	-0.345139604	0.727089091
MYCTH_2306273	0.036296031	0.888739265
MYCTH_2306274	0.089123642	0.682783597
MYCTH_2306275	0.036628465	0.888974357
MYCTH_2127797	-1.925594504	0.097000231
MYCTH_2306276	0.13805789	0.534910929
MYCTH_2306279	-0.257634174	0.188583419
MYCTH_2306283	0.331794697	0.062145841
MYCTH_95158	0.141073808	0.378844364
MYCTH_2306286	0.370183505	0.063838782
MYCTH_2028839	#N/A	#N/A
MYCTH_2306290	0.195494744	0.295388183
MYCTH_2306295	-0.364951154	0.146467664
MYCTH_2306297	0.281875717	0.077194825
MYCTH_2111026	0.829947858	0.152642412
MYCTH_2306298	2.612672812	1.69731E-14
MYCTH_2306300	1.094207676	0.006626137
MYCTH_102797	0.521465505	0.061590408
MYCTH_2306302	0.100498252	0.696317074
MYCTH_t126	2.092684825	0.151695909
MYCTH_2306305	0.926903846	1.53872E-07
MYCTH_t110	-1.991861878	0.706280745
MYCTH_2081074	0.582994081	6.9072E-05
MYCTH_2306309	0.096581847	0.511288963
MYCTH_t111	3.928235656	0.073138969
MYCTH_52082	2.158632412	2.24217E-13
MYCTH_2127818	-1.211911867	0.352628629
MYCTH_102792	1.067091542	2.21643E-05
MYCTH_t112	3.666166665	0.679157163
MYCTH_2306314	-0.126257452	0.482554647
MYCTH_2306316	-0.777294643	0.009988071
MYCTH_102790	0.124994173	0.65770711
MYCTH_2306320	0.081322752	0.867456107
MYCTH_2306323	-0.436912978	0.020194487
MYCTH_2315506	0.481966928	0.009120436
MYCTH_82678	-0.194523978	0.33396382
MYCTH_2306334	-0.40617639	0.089214806
MYCTH_2306339	0.371180054	0.022962605
MYCTH_2306344	-0.024631922	0.907257998
MYCTH_2065241	0.548744877	0.008317391
MYCTH_2306347	-0.788082384	0.145741558
MYCTH_2093728	0.309492463	0.124586825
MYCTH_2306355	0.169842194	0.378576877
MYCTH_2306357	0.262248907	0.656541866
MYCTH_2306364	-0.632792083	0.111359048
MYCTH_2111053	-2.372140823	0.040607189
MYCTH_2306365	0.035199188	0.947614086
MYCTH_95125	-0.679217726	0.427284548
MYCTH_2306367	0.293943538	0.214086642
MYCTH_2306375	-0.184571115	0.500672971
MYCTH_2306377	-0.442430639	0.083925268
MYCTH_2093740	0.013082865	0.945989297
MYCTH_2306381	-0.044682277	0.743780449
MYCTH_2306385	0.295406414	0.051639713
MYCTH_2306388	0.220944125	0.305506281
MYCTH_2315513	-0.650493328	0.000322195
MYCTH_2144232	0.54295052	0.008486031
MYCTH_2306396	-0.801049273	0.002797636
MYCTH_2046242	0.427361551	0.201683368
MYCTH_2306401	-0.187691735	0.368345027
MYCTH_2315516	0.20397344	0.172783636
MYCTH_2306407	0.056924558	0.745117146
MYCTH_2127855	-0.284337868	0.161812759
MYCTH_53690	-1.102248574	0.048650104
MYCTH_2306410	-0.434309074	0.003742063
MYCTH_2315519	0.649524902	0.001760241
MYCTH_2306416	0.440705539	0.005167526
MYCTH_2306421	-1.036344615	2.49931E-10
MYCTH_2306422	-0.348786276	0.146059684
MYCTH_2306426	-0.622164228	0.000654361
MYCTH_69563	-0.141075817	0.472878275
MYCTH_2306429	0.308548494	0.11371289
MYCTH_2063330	-0.482516491	0.010436617
MYCTH_2306433	-0.978379322	0.0001953
MYCTH_2119125	0.166421401	0.452886914
MYCTH_2306437	0.760222797	5.42908E-07
MYCTH_2306439	0.286695827	0.025610508
MYCTH_2306440	-0.039453364	0.883314685
MYCTH_2306441	0.202862988	0.310363011
MYCTH_2306444	-0.156932191	0.457755534
MYCTH_2306452	-0.76105154	0.055751918
MYCTH_2306456	0.422992346	0.012906062
MYCTH_2306461	0.90113681	0.000775136
MYCTH_2306462	0.13860571	0.703147413
MYCTH_2306463	-0.148215604	0.482768919
MYCTH_95095	-3.607954125	0.186738278
MYCTH_2139555	0.335505588	0.31237992
MYCTH_2306466	0.649097926	0.0078865
MYCTH_2306472	0.072998694	0.672649113
MYCTH_2306473	-0.594922679	0.101822874
MYCTH_2306475	0.185199106	0.221986896
MYCTH_2306477	-0.454510452	0.021658076
MYCTH_2119140	0.122286993	0.525878528
MYCTH_2093808	0.044591536	0.822645515
MYCTH_2306484	0.614590084	0.130919423
MYCTH_2306485	0.469667042	0.087415069
MYCTH_2306486	-0.137033397	0.52619669
MYCTH_2306488	-0.176503975	0.352433426
MYCTH_2306489	-0.594262182	0.001305619
MYCTH_2306491	-0.002423199	0.991042442
MYCTH_2111103	1.794027108	0.336031557
MYCTH_2306494	-2.08846796	0.08819875
MYCTH_2035523	1.07715971	0.173787202
MYCTH_2306496	-0.566519862	0.001217326
MYCTH_2081200	0.006138356	0.957964257
MYCTH_2063277	-0.098783835	0.615756382
MYCTH_2306503	0.412577048	0.23562587
MYCTH_82558	1.421961834	6.42419E-08
MYCTH_2306507	0.678760888	0.008291446
MYCTH_2306512	0.23656461	0.106769518
MYCTH_53055	0.606830594	0.025620068
MYCTH_2306514	-0.849807192	0.004919152
MYCTH_2306516	-0.501847185	0.02676616
MYCTH_2306518	0.045717376	0.816663003
MYCTH_2306522	0.526053389	0.02748957
MYCTH_2306523	-0.560338616	0.472636496
MYCTH_2063736	-0.460800924	0.084870303
MYCTH_17585	-1.74424509	0.04397413
MYCTH_2306528	-0.017325315	0.94480988
MYCTH_2306532	-1.036301535	0.010066038
MYCTH_88392	0.174595311	0.329055911
MYCTH_2306539	-0.331881244	0.369212602
MYCTH_2306540	0.253539765	0.154225903
MYCTH_2306542	-0.303965702	0.382365752
MYCTH_2306544	0.542517733	0.02916906
MYCTH_2111125	-1.306061638	4.88634E-05
MYCTH_2306548	-1.36258739	2.49752E-06
MYCTH_2306552	-1.025079001	0.277517861
MYCTH_2306553	-1.483074062	6.93884E-05
MYCTH_111934	0.431151999	0.003945956
MYCTH_2306562	-0.182463745	0.214468184
MYCTH_2063758	-0.315773575	0.391263168
MYCTH_2306564	0.666701161	0.00025431
MYCTH_2306567	0.473890242	0.004215106
MYCTH_2081249	0.628567327	0.028147518
MYCTH_2139585	0.537115307	0.00637453
MYCTH_2306581	1.023878651	2.19091E-08
MYCTH_2127928	0.666378997	0.179364105
MYCTH_82505	1.609932209	1.44619E-15
MYCTH_t125	0	1
MYCTH_2306584	-0.22050349	0.307107137
MYCTH_2306585	-1.036374383	0.001048878
MYCTH_2306586	-0.272260828	0.306931678
MYCTH_2306588	-0.465731887	0.040505553
MYCTH_2144279	-0.036934238	0.903903513
MYCTH_t113	0	1
MYCTH_53508	1.860099311	3.33157E-09
MYCTH_2306594	-0.079706683	0.605133134
MYCTH_2063165	-0.050188818	0.883431923
MYCTH_2306596	-0.037142518	0.83344316
MYCTH_2306599	0.913191603	2.52288E-05
MYCTH_2315548	0.596389243	0.042024707
MYCTH_2306607	-0.646058092	0.001872814
MYCTH_2306608	-1.166580569	5.6977E-07
MYCTH_2306610	0.927353983	1.55715E-05
MYCTH_2306612	0.437320565	0.123604759
MYCTH_2306613	0.359749124	0.630072713
MYCTH_2306615	0.864950793	1.62049E-08
MYCTH_2315552	0.21382082	0.223086049
MYCTH_2306619	0.780248014	0.670496201
MYCTH_2306621	0.330706321	0.123415549
MYCTH_69410	-1.744747812	3.35833E-05
MYCTH_2119212	0.002634594	0.995336059
MYCTH_2081294	0.069589022	0.626968049
MYCTH_2306627	-0.483972451	0.065775286
MYCTH_2306629	0.51235585	0.276501414
MYCTH_2306632	-0.80561508	0.000430118
MYCTH_2144292	-0.655617677	0.001854291
MYCTH_2315557	0.379682967	0.006138719
MYCTH_t124	0.167567315	0.91406658
MYCTH_2134674	3.225763815	2.23578E-20
MYCTH_82456	4.570066602	7.32643E-42
MYCTH_2144295	3.031072688	3.17532E-08
MYCTH_2306639	-0.141119634	0.451407709
MYCTH_2127963	-0.174115922	0.534520488
MYCTH_2144297	-0.17175995	0.653481563
MYCTH_2306649	-0.858148928	0.011984189
MYCTH_2306650	-0.062061634	0.836242902
MYCTH_2111167	0.23583685	0.276601808
MYCTH_2306658	0.127089391	0.620615154
MYCTH_2064169	-0.485622134	0.227771006
MYCTH_2306662	-0.36149114	0.080205835
MYCTH_52175	0.930469509	0.006928068
MYCTH_2306666	1.128368492	1.13304E-06
MYCTH_2306669	0.349660895	0.454672748
MYCTH_2306673	2.142689366	1.48815E-10
MYCTH_2127975	1.083713313	0.381790533
MYCTH_2306674	0.162823203	0.394217295
MYCTH_2032127	-1.553709418	0.00861388
MYCTH_2306681	0.864111194	0.00029856
MYCTH_2306684	1.127648986	5.61237E-06
MYCTH_116384	2.590049761	1.22427E-20
MYCTH_2306691	-0.23464359	0.26979075
MYCTH_102652	-0.476297096	0.052031515
MYCTH_2306697	0.222801668	0.040250114
MYCTH_94999	0.909777891	0.020146673
MYCTH_2306702	0.361316901	0.107265757
MYCTH_2306706	-0.358601027	0.218098726
MYCTH_2306707	-0.46464497	0.109007631
MYCTH_2306708	0.006776823	0.991232242
MYCTH_2306709	-0.844558292	0.001719491
MYCTH_2306711	0.613260991	0.004156814
MYCTH_2306712	-1.123889013	2.03914E-09
MYCTH_2306713	-0.883587002	0.045227366
MYCTH_2306714	0.296011964	0.46804241
MYCTH_2306716	0.330163039	0.032291592
MYCTH_2315566	1.321488514	6.47209E-07
MYCTH_2306719	0.322081702	0.03423753
MYCTH_2306722	-0.038670254	0.808944855
MYCTH_2306723	0.993734089	2.0194E-05
MYCTH_2111197	-0.8569296	0.317852194
MYCTH_2306730	-1.016910799	0.000437009
MYCTH_2306732	0.51626523	0.147145605
MYCTH_2306733	-0.503666128	0.002131199
MYCTH_94982	-0.247887651	0.589288774
MYCTH_2031920	-0.957660859	0.002548317
MYCTH_2111202	0.463855322	0.062645168
MYCTH_2306743	0.763831385	0.000191567
MYCTH_2306744	-0.303255025	0.156633719
MYCTH_2306748	-0.939854499	0.005791416
MYCTH_2306750	0.339642845	0.002586908
MYCTH_2128009	-0.2152796	0.226201945
MYCTH_2306759	-0.171217944	0.372128604
MYCTH_2306762	1.407796291	0.000601979
MYCTH_2306764	-0.050314547	0.820559764
MYCTH_116363	-0.011433516	0.964218057
MYCTH_2306767	0.220326057	0.322358137
MYCTH_2306768	-0.15770854	0.573014346
MYCTH_2306772	-0.305654396	0.286549954
MYCTH_2306775	0.265891251	0.813554199
MYCTH_2306777	-0.30886716	0.161684946
MYCTH_108157	0.514745804	0.000461175
MYCTH_2306784	-0.0053359	0.97056339
MYCTH_2306786	0.12676486	0.609407557
MYCTH_2119272	2.056029997	9.72325E-27
MYCTH_2306791	0.295579407	0.18410406
MYCTH_2306795	-0.055501854	0.818912139
MYCTH_2306799	-3.978637827	4.82046E-31
MYCTH_2306800	-0.39415738	0.0649681
MYCTH_2128027	0.495451332	0.279509656
MYCTH_2306802	0.638561133	0.03285844
MYCTH_2306804	-0.631589352	0.001913357
MYCTH_2094032	-0.681125287	0.001738825
MYCTH_2306810	0.373788757	0.004329436
MYCTH_2315578	-0.353134409	0.069331255
MYCTH_2306813	0.122627278	0.574044839
MYCTH_116348	0.515875105	0.00650132
MYCTH_10995	-0.580868089	0.083172934
MYCTH_2306817	-0.345652573	0.023423509
MYCTH_2306820	-0.269737976	0.207625486
MYCTH_2134725	-0.67989562	3.93164E-06
MYCTH_2306824	-0.599393152	0.167796713
MYCTH_2306825	-0.967044609	0.010211169
MYCTH_2306826	-0.774496268	0.010184695
MYCTH_2119294	-0.437820431	0.163052255
MYCTH_2064467	-0.26501361	0.222050095
MYCTH_2306830	0.771812957	3.28329E-06
MYCTH_2306835	-0.838135818	9.91528E-10
MYCTH_2306837	0.095312125	0.69335052
MYCTH_2306840	-0.414089377	0.048251713
MYCTH_2306843	-0.474879712	3.48747E-07
MYCTH_2306847	-0.688056101	0.025758417
MYCTH_2306850	-0.162518091	0.414921639
MYCTH_94937	-0.289896127	0.227764075
MYCTH_2306852	-0.197645478	0.50862229
MYCTH_2306853	-0.594311579	0.018395149
MYCTH_2306855	0.004916854	0.974766971
MYCTH_2306857	-0.125231595	0.519504845
MYCTH_2306862	-0.061088568	0.699740715
MYCTH_2306863	0.09466257	0.847206765
MYCTH_2306864	-0.013373174	0.943883035
MYCTH_2306866	0.650920668	6.69356E-06
MYCTH_2306868	0.182250508	0.28780718
MYCTH_2306870	-0.72443619	7.43513E-05
MYCTH_2306872	-0.629330339	0.060893798
MYCTH_2064601	-0.090417885	0.711818682
MYCTH_2306876	-0.226179878	0.395311929
MYCTH_2134741	-0.974493124	1.17883E-05
MYCTH_2306885	-0.025186931	0.906785435
MYCTH_2306886	0.36882414	0.315977472
MYCTH_82292	0.956397776	2.10378E-09
MYCTH_2306895	0.042994494	0.741933197
MYCTH_2306898	0.308495102	0.115071545
MYCTH_2306903	2.137808537	3.73693E-37
MYCTH_116322	-0.015936983	0.905712503
MYCTH_2306912	-0.363020162	0.046169635
MYCTH_2306913	-0.087956507	0.736670608
MYCTH_2306915	-0.129767877	0.32372505
MYCTH_82275	-0.008785164	0.95581214
MYCTH_2306919	-0.324035598	0.256640504
MYCTH_2315602	0.607514915	0.000362825
MYCTH_82268	1.032168779	7.76866E-09
MYCTH_2306928	0.436522907	0.073171369
MYCTH_2111272	0.69291735	0.243215633
MYCTH_2306930	-0.467308943	0.092973363
MYCTH_2306931	-0.824070987	0.026531456
MYCTH_2306932	-0.623080572	0.010373836
MYCTH_2306934	-0.063140142	0.767641669
MYCTH_2306935	-0.23970774	0.219572952
MYCTH_108115	0.592522948	0.059157611
MYCTH_2306943	1.230022132	0.002281062
MYCTH_51812	-0.291080111	0.306417348
MYCTH_2306945	0.600842513	0.035464755
MYCTH_2111282	-0.137816047	0.477183068
MYCTH_2306947	-0.058261245	0.808785272
MYCTH_2306949	0.033615361	0.861898133
MYCTH_2306954	0.465083892	0.003818401
MYCTH_2306955	-0.897360109	0.00368779
MYCTH_2306956	1.172839229	0.002988319
MYCTH_2306960	-0.692007991	0.004688034
MYCTH_2306961	-0.049273163	0.783653369
MYCTH_2306964	0.419585327	0.007914961
MYCTH_2306966	0.191074968	0.321555236
MYCTH_2306968	-0.077497777	0.688477026
MYCTH_2306973	-0.141826979	0.496610944
MYCTH_2306976	-0.439335022	0.075839428
MYCTH_2306977	-1.409931237	0.004124467
MYCTH_2306978	0.357223848	0.491256074
MYCTH_2025957	0.148579795	0.854845134
MYCTH_2306980	-0.069720997	0.859435613
MYCTH_2306982	0.123190329	0.734333008
MYCTH_2306984	0.346702584	0.039661869
MYCTH_2306985	-1.687543963	0.014910729
MYCTH_2306989	-0.764340681	0.059911746
MYCTH_2306990	-0.467026023	0.039927381
MYCTH_2306991	-0.757853436	0.126211394
MYCTH_2064786	0	1
MYCTH_2306993	0.539967653	0.014471313
MYCTH_2306994	0.211024099	0.24473981
MYCTH_2306997	-0.817376165	7.33063E-05
MYCTH_102533	-0.132904383	0.604723215
MYCTH_2307003	-0.244016139	0.076752101
MYCTH_2307005	0.283948607	0.17873938
MYCTH_2307010	0.090682709	0.676537932
MYCTH_2307015	-0.85389594	0.000114891
MYCTH_2111310	0.351475887	0.745251063
MYCTH_2307016	-0.321254803	0.266556907
MYCTH_2307018	0.332229505	0.623768311
MYCTH_108098	0.015390694	0.937781295
MYCTH_2081549	-0.172229031	0.397775401
MYCTH_2307026	1.405547572	3.7673E-06
MYCTH_102522	2.776315623	1.4914E-25
MYCTH_2307033	2.991043748	4.02756E-45
MYCTH_2307037	0.242666073	0.357702408
MYCTH_2081554	-0.196795174	0.18125778
MYCTH_2307043	0.023533685	0.880993295
MYCTH_2046198	0.914325528	0.00301956
MYCTH_2307045	-0.932626393	0.383402745
MYCTH_2307046	0.795072928	0.418946046
MYCTH_2307047	-0.40797987	0.730971089
MYCTH_2307048	-1.031509423	0.082213078
MYCTH_2307049	-0.870828541	0.026797111
MYCTH_2307051	-1.694783438	1.68548E-08
MYCTH_2307054	-1.335762649	2.29352E-09
MYCTH_2307057	1.150646598	0.322597517
MYCTH_2315623	3.731656116	1.41976E-21
MYCTH_2144392	0.525425225	0.191295627
MYCTH_102510	0.294727925	0.211880977
MYCTH_2307068	-0.033764104	0.825006812
MYCTH_2307069	1.726629086	7.72459E-19
MYCTH_2042312	-0.44376778	0.960190523
MYCTH_52892	-0.666152812	0.133067911
MYCTH_2315625	-0.264334023	0.40013951
MYCTH_2307074	-0.862035779	0.224222072
MYCTH_2307076	0.182935368	0.443632346
MYCTH_2111332	0.267146284	0.807470039
MYCTH_82189	0.669836221	0.000853469
MYCTH_2307080	1.421022799	0.002731583
MYCTH_2315630	2.084583512	1.01862E-30
MYCTH_2307086	2.080781534	2.59773E-10
MYCTH_2119394	-2.030489045	0.057314166
MYCTH_2063443	1.026542972	0.001506119
MYCTH_2111340	1.048986727	0.019584645
MYCTH_2111341	-4.456944863	0.001882917
MYCTH_2307097	0.352679382	0.028715942
MYCTH_2307099	0.195746339	0.641105095
MYCTH_2307101	0.697897764	0.002494892
MYCTH_2307102	-0.404062019	0.296486737
MYCTH_2315634	2.565162509	8.3654E-18
MYCTH_2307107	-0.093832264	0.656919013
MYCTH_2081599	-0.814722808	8.46662E-06
MYCTH_2307110	0.326240935	0.204322328
MYCTH_2036106	1.534241262	0.001114732
MYCTH_2119403	0.281471498	0.165222118
MYCTH_2315637	0.628853729	0.006754749
MYCTH_2307114	-0.996906037	4.58363E-06
MYCTH_2307115	-0.695424223	0.007787214
MYCTH_2064631	1.658537126	5.2954E-12
MYCTH_111845	0.363694636	0.087132488
MYCTH_2307125	0.345762605	0.045232165
MYCTH_2307126	0.087438676	0.663541408
MYCTH_94826	-3.570585445	6.77192E-06
MYCTH_2307127	-0.036589212	0.880988944
MYCTH_2307128	1.460653793	0.199245644
MYCTH_2307131	0.514886242	0.000534885
MYCTH_2315642	0.265274482	0.389923005
MYCTH_2094250	1.558276274	3.91555E-07
MYCTH_2307144	-0.415879566	0.015949935
MYCTH_94820	0	1
MYCTH_2307145	0.135704813	0.787048958
MYCTH_2307146	2.290022462	1.54209E-11
MYCTH_2307148	0.131461266	0.478779392
MYCTH_116261	-0.163424073	0.733367815
MYCTH_52498	-2.534435364	0.018390162
MYCTH_2307154	-0.810136408	0.053222928
MYCTH_2307157	0.186599269	0.355121168
MYCTH_52789	-1.411702332	0.183201948
MYCTH_2134806	-0.499017204	0.039397764
MYCTH_2307162	-0.636855456	0.017859794
MYCTH_2307164	-0.027501713	0.938244316
MYCTH_2307165	-0.572315166	0.000152309
MYCTH_2307166	-0.467290125	0.014767678
MYCTH_108061	-0.443480944	0.057847328
MYCTH_2307170	0.466912155	0.164568271
MYCTH_2019371	-0.523006978	0.105532329
MYCTH_2307175	0.4111995	0.010741674
MYCTH_2307177	0.195100045	0.291331056
MYCTH_2307178	-1.030022191	2.36274E-08
MYCTH_2119434	-0.600413386	0.000704319
MYCTH_2315649	0.755888443	3.41456E-06
MYCTH_2307186	-1.065477478	0.008525138
MYCTH_2307188	1.369028586	2.0597E-05
MYCTH_2307189	-0.314236221	0.023183063
MYCTH_2063133	-0.361370002	0.323678373
MYCTH_2307191	-0.119973636	0.579157753
MYCTH_2307194	-0.36530943	0.148315193
MYCTH_2307197	-0.775588204	4.74436E-05
MYCTH_2307199	-0.39132264	0.03037937
MYCTH_2111394	-0.913491964	0.417100881
MYCTH_2119441	-1.005491748	2.39792E-05
MYCTH_2307205	-2.121753555	0.145919837
MYCTH_2307208	-0.420009294	0.160134037
MYCTH_2307212	0.661234808	0.006755133
MYCTH_2307213	1.46874391	0.001391865
MYCTH_2119446	0.302535085	0.704963886
MYCTH_102448	-2.663093095	0.135871421
MYCTH_t114	0	1
MYCTH_82100	3.572164564	4.39611E-17
MYCTH_2307222	0.693499635	0.182165099
MYCTH_2139749	1.127653026	7.38245E-11
MYCTH_2307230	0.328799648	0.005285305
MYCTH_2307231	1.176010884	4.24445E-06
MYCTH_94780	-0.122713743	0.740468514
MYCTH_2307233	3.064208945	3.08249E-50
MYCTH_2307236	2.91083493	8.88093E-76
MYCTH_2307238	0.088428592	0.700405686
MYCTH_2307240	-0.02842958	0.899546996
MYCTH_108044	2.980044555	6.3299E-29
MYCTH_2307246	-0.342039849	0.1392367
MYCTH_2128242	-0.113360511	0.989767445
MYCTH_94772	-2.412338672	0.772410432
MYCTH_116237	0.554361629	0.016095399
MYCTH_2094324	2.735213457	2.14557E-14
MYCTH_2094326	-0.076101865	0.627888634
MYCTH_2315657	-0.121248937	0.532295117
MYCTH_2307257	2.461422949	8.76098E-23
MYCTH_2307261	0.107071184	0.459138214
MYCTH_2307265	0.900586195	9.61192E-11
MYCTH_2307267	-0.263852353	0.450523727
MYCTH_53860	0.540758667	0.052461001
MYCTH_2307269	2.124522539	1.42293E-15
MYCTH_51766	2.591507696	4.53213E-23
MYCTH_36979	0.550805828	0.002672345
MYCTH_2307275	0.648596921	0.030185249
MYCTH_2307276	0.008989456	0.96651599
MYCTH_68944	-0.01952983	0.924327641
MYCTH_2307282	-1.122723786	0.134272611
MYCTH_2307284	0.36287082	0.14091263
MYCTH_2307285	-0.141740351	0.581031704
MYCTH_2119478	-0.417665255	0.606503427
MYCTH_2307286	0.587658219	0.413737539
MYCTH_2307287	0.157179083	0.380237108
MYCTH_2307289	-0.377804597	0.019433651
MYCTH_2139768	-0.348709278	0.054515179
MYCTH_2307294	0.80681473	0.000936791
MYCTH_2307299	0.114163188	0.880455466
MYCTH_2307300	1.709113585	3.85113E-05
MYCTH_2063325	5.486544963	0.53552331
MYCTH_2307303	1.163398952	0.000197328
MYCTH_2307306	-0.777149667	0.017234371
MYCTH_2128270	0.511794571	0.494137262
MYCTH_2307310	-0.261919913	0.334877391
MYCTH_2307312	0.477946414	0.006859923
MYCTH_2307313	-0.895560067	0.139182015
MYCTH_2307314	-0.769883428	0.00756815
MYCTH_2307317	0.027694622	0.86229698
MYCTH_2307319	0.384960612	0.101840926
MYCTH_2307321	-0.266420894	0.522903812
MYCTH_2307323	-0.648161723	0.001624218
MYCTH_2111445	0.338618039	0.698634058
MYCTH_2307326	0.379936613	0.16820956
MYCTH_2307328	0.544940686	0.000219615
MYCTH_2307332	-0.700754578	0.000102514
MYCTH_2307334	-0.445848955	0.078164868
MYCTH_2307336	0.347264145	0.109075011
MYCTH_2307339	1.813104349	2.60531E-28
MYCTH_2307345	-0.306967562	0.190984468
MYCTH_2307348	0.645225489	0.038442349
MYCTH_94734	0.205380567	0.873057107
MYCTH_2307352	-0.09439934	0.8854484
MYCTH_2307354	0.523628335	0.006700797
MYCTH_2307356	-0.027412882	0.873326389
MYCTH_94730	0.425108573	0.713873752
MYCTH_53851	-0.032242463	0.870527766
MYCTH_2307363	-0.093361883	0.731432917
MYCTH_2307364	-0.443913996	0.009611873
MYCTH_2307366	-0.555325951	0.006764312
MYCTH_2307368	0.568273496	0.005348507
MYCTH_2134854	-0.045803441	0.956464925
MYCTH_2307371	0.361600102	0.829073789
MYCTH_111814	-0.342406569	0.222499172
MYCTH_2315675	0.709032637	0.000344137
MYCTH_2307379	0.557829884	7.5186E-06
MYCTH_2307383	-0.650526374	0.000282509
MYCTH_2307385	-0.203355613	0.291502796
MYCTH_2307387	0.61866319	0.024893877
MYCTH_2134860	0.041016014	0.799546051
MYCTH_2307394	-0.57249134	0.001938944
MYCTH_2307396	0.078763976	0.728286596
MYCTH_2307398	-0.551400253	0.003815138
MYCTH_2307400	-0.092922475	0.385642133
MYCTH_2307401	-0.285144121	0.118233451
MYCTH_2307402	-1.039237594	1.63883E-08
MYCTH_2064829	-0.749471623	0.620044735
MYCTH_2307403	0.991552318	0.491182154
MYCTH_2307404	-0.635855608	0.043619792
MYCTH_2307409	-0.347616455	0.014629287
MYCTH_2307416	-0.116953043	0.600383016
MYCTH_2307420	0.195336161	0.26366961
MYCTH_2307423	0.40029741	0.034018646
MYCTH_2307426	0.367610171	0.093013745
MYCTH_2307429	0.437782334	0.009646875
MYCTH_2307431	-0.652936264	0.066195385
MYCTH_2307432	-0.130535286	0.486328489
MYCTH_2119528	-0.246987168	0.197135049
MYCTH_2307437	-0.166425694	0.319714177
MYCTH_2307440	-0.797936288	0.002622403
MYCTH_2307442	-0.471833279	0.000220498
MYCTH_2307444	-0.35784842	0.005773722
MYCTH_2081821	-0.316756163	0.033417137
MYCTH_52576	-0.302181441	0.155246436
MYCTH_2307448	-1.138429537	0.09808495
MYCTH_2307450	0.067460682	0.693483904
MYCTH_2307451	0.143578589	0.480357204
MYCTH_81959	-0.603878884	0.015552988
MYCTH_51545	1.447432766	4.11122E-06
MYCTH_2065342	#N/A	#N/A
MYCTH_94694	0	1
MYCTH_94693	-0.443724285	0.960194421
